contract,bug_type,line
buggy_21.sol,Overflow-Underflow,172
buggy_21.sol,Overflow-Underflow,184
buggy_14.sol,Overflow-Underflow,42
buggy_14.sol,Overflow-Underflow,24
buggy_14.sol,Overflow-Underflow,34
buggy_14.sol,Overflow-Underflow,52
buggy_14.sol,Overflow-Underflow,62
buggy_14.sol,Overflow-Underflow,182
buggy_14.sol,Overflow-Underflow,192
buggy_15.sol,Overflow-Underflow,75
buggy_15.sol,Overflow-Underflow,84
buggy_6.sol,Overflow-Underflow,12
buggy_6.sol,Overflow-Underflow,23
buggy_6.sol,Overflow-Underflow,56
buggy_6.sol,Overflow-Underflow,78
buggy_50.sol,Overflow-Underflow,35
buggy_50.sol,Overflow-Underflow,48
buggy_19.sol,Overflow-Underflow,42
buggy_19.sol,Overflow-Underflow,43
buggy_19.sol,Overflow-Underflow,44
buggy_19.sol,Overflow-Underflow,45
buggy_19.sol,Overflow-Underflow,46
buggy_19.sol,Overflow-Underflow,47
buggy_19.sol,Overflow-Underflow,48
buggy_19.sol,Overflow-Underflow,49
buggy_19.sol,Overflow-Underflow,50
buggy_27.sol,Overflow-Underflow,42
buggy_27.sol,Overflow-Underflow,59
buggy_27.sol,Overflow-Underflow,67
buggy_27.sol,Overflow-Underflow,92
buggy_27.sol,Overflow-Underflow,100
buggy_27.sol,Overflow-Underflow,167
buggy_27.sol,Overflow-Underflow,42
buggy_27.sol,Overflow-Underflow,59
buggy_27.sol,Overflow-Underflow,67
buggy_27.sol,Overflow-Underflow,92
buggy_27.sol,Overflow-Underflow,100
buggy_26.sol,Overflow-Underflow,12
buggy_26.sol,Overflow-Underflow,34
buggy_26.sol,Overflow-Underflow,56
buggy_13.sol,Overflow-Underflow,5
buggy_13.sol,Overflow-Underflow,6
buggy_13.sol,Overflow-Underflow,7
buggy_13.sol,Overflow-Underflow,8
buggy_13.sol,Overflow-Underflow,26
buggy_13.sol,Overflow-Underflow,27
buggy_13.sol,Overflow-Underflow,28
buggy_12.sol,Overflow-Underflow,42
buggy_1.sol,Overflow-Underflow,5
buggy_1.sol,Overflow-Underflow,6
buggy_1.sol,Overflow-Underflow,7
buggy_1.sol,Overflow-Underflow,10
buggy_1.sol,Overflow-Underflow,17
buggy_1.sol,Overflow-Underflow,28
buggy_47.sol,Overflow-Underflow,45
buggy_47.sol,Overflow-Underflow,46
buggy_47.sol,Overflow-Underflow,47
buggy_47.sol,Overflow-Underflow,48
buggy_47.sol,Overflow-Underflow,49
buggy_47.sol,Overflow-Underflow,50
buggy_47.sol,Overflow-Underflow,56
buggy_47.sol,Overflow-Underflow,57
buggy_47.sol,Overflow-Underflow,58
buggy_47.sol,Overflow-Underflow,59
buggy_47.sol,Overflow-Underflow,60
buggy_46.sol,Overflow-Underflow,5
buggy_46.sol,Overflow-Underflow,7
buggy_31.sol,Overflow-Underflow,12
buggy_31.sol,Overflow-Underflow,24
buggy_31.sol,Overflow-Underflow,36
buggy_31.sol,Overflow-Underflow,42
buggy_31.sol,Overflow-Underflow,54
buggy_31.sol,Overflow-Underflow,62
buggy_31.sol,Overflow-Underflow,74
buggy_31.sol,Overflow-Underflow,86
buggy_31.sol,Overflow-Underflow,98
buggy_17.sol,Unhandled-Exceptions,10
buggy_17.sol,Unhandled-Exceptions,15
buggy_17.sol,Unhandled-Exceptions,25
buggy_17.sol,Unhandled-Exceptions,60
buggy_17.sol,Unhandled-Exceptions,75
buggy_17.sol,Unhandled-Exceptions,80
buggy_17.sol,Unhandled-Exceptions,85
buggy_5.sol,Unhandled-Exceptions,42
buggy_5.sol,Unhandled-Exceptions,43
buggy_5.sol,Unhandled-Exceptions,62
buggy_4.sol,Unhandled-Exceptions,1
buggy_4.sol,Unhandled-Exceptions,25
buggy_4.sol,Unhandled-Exceptions,42
buggy_4.sol,Unhandled-Exceptions,78
buggy_29.sol,Unhandled-Exceptions,20
buggy_28.sol,Unhandled-Exceptions,42
buggy_28.sol,Unhandled-Exceptions,235
buggy_28.sol,Unhandled-Exceptions,273
buggy_23.sol,Unhandled-Exceptions,42
buggy_23.sol,Unhandled-Exceptions,42
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_23.sol,Unhandled-Exceptions,15
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,35
buggy_22.sol,Unhandled-Exceptions,52
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,25
buggy_22.sol,Unhandled-Exceptions,25
buggy_49.sol,Unhandled-Exceptions,40
buggy_43.sol,Unhandled-Exceptions,42
buggy_43.sol,Unhandled-Exceptions,13
buggy_43.sol,Unhandled-Exceptions,30
buggy_42.sol,Unhandled-Exceptions,15
buggy_35.sol,Unhandled-Exceptions,42
buggy_35.sol,Unhandled-Exceptions,19
buggy_35.sol,Unhandled-Exceptions,10
buggy_35.sol,Unhandled-Exceptions,10
buggy_35.sol,Unhandled-Exceptions,10
buggy_35.sol,Unhandled-Exceptions,10
buggy_35.sol,Unhandled-Exceptions,20
buggy_35.sol,Unhandled-Exceptions,20
buggy_35.sol,Unhandled-Exceptions,20
buggy_39.sol,Unhandled-Exceptions,15
buggy_45.sol,Unhandled-Exceptions,28
buggy_45.sol,Unhandled-Exceptions,65
buggy_45.sol,Unhandled-Exceptions,97
buggy_45.sol,Unhandled-Exceptions,123
buggy_45.sol,Unhandled-Exceptions,145
buggy_45.sol,Unhandled-Exceptions,203
buggy_45.sol,Unhandled-Exceptions,213
buggy_33.sol,Unhandled-Exceptions,1
buggy_33.sol,Unhandled-Exceptions,3
buggy_33.sol,Unhandled-Exceptions,4
buggy_33.sol,Unhandled-Exceptions,25
buggy_33.sol,Unhandled-Exceptions,38
buggy_33.sol,Unhandled-Exceptions,40
buggy_32.sol,Unhandled-Exceptions,10
buggy_32.sol,Unhandled-Exceptions,25
buggy_32.sol,Unhandled-Exceptions,17
buggy_32.sol,Unhandled-Exceptions,35
buggy_32.sol,Unhandled-Exceptions,60
buggy_10.sol,Unhandled-Exceptions,16
buggy_10.sol,Unhandled-Exceptions,20
buggy_10.sol,Unhandled-Exceptions,23
buggy_10.sol,Unhandled-Exceptions,31
buggy_11.sol,Unhandled-Exceptions,1
buggy_11.sol,Unhandled-Exceptions,2
buggy_2.sol,Unhandled-Exceptions,18
buggy_2.sol,Unhandled-Exceptions,42
buggy_2.sol,Unhandled-Exceptions,40
buggy_3.sol,Unhandled-Exceptions,1
buggy_3.sol,Unhandled-Exceptions,2
buggy_3.sol,Unhandled-Exceptions,3
buggy_8.sol,Unhandled-Exceptions,42
buggy_8.sol,Unhandled-Exceptions,42
buggy_8.sol,Unhandled-Exceptions,26
buggy_8.sol,Unhandled-Exceptions,39
buggy_8.sol,Unhandled-Exceptions,40
buggy_9.sol,Unhandled-Exceptions,42
buggy_9.sol,Unhandled-Exceptions,10
buggy_9.sol,Unhandled-Exceptions,42
buggy_9.sol,Unhandled-Exceptions,30
buggy_9.sol,Unhandled-Exceptions,42
buggy_25.sol,Unhandled-Exceptions,24
buggy_25.sol,Unhandled-Exceptions,23
buggy_25.sol,Unhandled-Exceptions,10
buggy_40.sol,Unhandled-Exceptions,42
buggy_40.sol,Unhandled-Exceptions,5
buggy_40.sol,Unhandled-Exceptions,10
buggy_40.sol,Unhandled-Exceptions,5
buggy_41.sol,Unhandled-Exceptions,28
buggy_37.sol,Unhandled-Exceptions,10
buggy_37.sol,Unhandled-Exceptions,25
buggy_37.sol,Unhandled-Exceptions,40
buggy_37.sol,Unhandled-Exceptions,15
buggy_37.sol,Unhandled-Exceptions,20
buggy_37.sol,Unhandled-Exceptions,7
buggy_21.sol,Unhandled-Exceptions,42
buggy_21.sol,Unhandled-Exceptions,17
buggy_21.sol,Unhandled-Exceptions,39
buggy_21.sol,Unhandled-Exceptions,62
buggy_14.sol,Unhandled-Exceptions,15
buggy_14.sol,Unhandled-Exceptions,62
buggy_14.sol,Unhandled-Exceptions,75
buggy_15.sol,Unhandled-Exceptions,6
buggy_15.sol,Unhandled-Exceptions,50
buggy_15.sol,Unhandled-Exceptions,82
buggy_15.sol,Unhandled-Exceptions,102
buggy_6.sol,Unhandled-Exceptions,1
buggy_6.sol,Unhandled-Exceptions,28
buggy_6.sol,Unhandled-Exceptions,67
buggy_7.sol,Unhandled-Exceptions,42
buggy_7.sol,Unhandled-Exceptions,3
buggy_7.sol,Unhandled-Exceptions,42
buggy_50.sol,Unhandled-Exceptions,1
buggy_50.sol,Unhandled-Exceptions,7
buggy_50.sol,Unhandled-Exceptions,31
buggy_19.sol,Unhandled-Exceptions,12
buggy_19.sol,Unhandled-Exceptions,17
buggy_19.sol,Unhandled-Exceptions,23
buggy_19.sol,Unhandled-Exceptions,30
buggy_19.sol,Unhandled-Exceptions,35
buggy_19.sol,Unhandled-Exceptions,50
buggy_19.sol,Unhandled-Exceptions,80
buggy_18.sol,Unhandled-Exceptions,42
buggy_18.sol,Unhandled-Exceptions,8
buggy_18.sol,Unhandled-Exceptions,20
buggy_18.sol,Unhandled-Exceptions,25
buggy_18.sol,Unhandled-Exceptions,34
buggy_18.sol,Unhandled-Exceptions,45
buggy_18.sol,Unhandled-Exceptions,54
buggy_18.sol,Unhandled-Exceptions,75
buggy_18.sol,Unhandled-Exceptions,100
buggy_18.sol,Unhandled-Exceptions,105
buggy_18.sol,Unhandled-Exceptions,110
buggy_27.sol,Unhandled-Exceptions,42
buggy_27.sol,Unhandled-Exceptions,95
buggy_27.sol,Unhandled-Exceptions,42
buggy_27.sol,Unhandled-Exceptions,105
buggy_27.sol,Unhandled-Exceptions,140
buggy_27.sol,Unhandled-Exceptions,174
buggy_27.sol,Unhandled-Exceptions,72
buggy_27.sol,Unhandled-Exceptions,80
buggy_27.sol,Unhandled-Exceptions,96
buggy_26.sol,Unhandled-Exceptions,1
buggy_26.sol,Unhandled-Exceptions,4
buggy_26.sol,Unhandled-Exceptions,23
buggy_26.sol,Unhandled-Exceptions,14
buggy_26.sol,Unhandled-Exceptions,30
buggy_26.sol,Unhandled-Exceptions,19
buggy_26.sol,Unhandled-Exceptions,27
buggy_26.sol,Unhandled-Exceptions,18
buggy_26.sol,Unhandled-Exceptions,3
buggy_13.sol,Unhandled-Exceptions,5
buggy_13.sol,Unhandled-Exceptions,8
buggy_13.sol,Unhandled-Exceptions,39
buggy_12.sol,Unhandled-Exceptions,42
buggy_12.sol,Unhandled-Exceptions,178
buggy_12.sol,Unhandled-Exceptions,198
buggy_12.sol,Unhandled-Exceptions,178
buggy_12.sol,Unhandled-Exceptions,178
buggy_12.sol,Unhandled-Exceptions,198
buggy_12.sol,Unhandled-Exceptions,67
buggy_1.sol,Unhandled-Exceptions,1
buggy_1.sol,Unhandled-Exceptions,2
buggy_1.sol,Unhandled-Exceptions,8
buggy_1.sol,Unhandled-Exceptions,15
buggy_1.sol,Unhandled-Exceptions,40
buggy_1.sol,Unhandled-Exceptions,52
buggy_47.sol,Unhandled-Exceptions,42
buggy_47.sol,Unhandled-Exceptions,10
buggy_47.sol,Unhandled-Exceptions,10
buggy_47.sol,Unhandled-Exceptions,10
buggy_47.sol,Unhandled-Exceptions,10
buggy_47.sol,Unhandled-Exceptions,2
buggy_46.sol,Unhandled-Exceptions,15
buggy_46.sol,Unhandled-Exceptions,30
buggy_46.sol,Unhandled-Exceptions,45
buggy_30.sol,Unhandled-Exceptions,42
buggy_30.sol,Unhandled-Exceptions,10
buggy_30.sol,Unhandled-Exceptions,24
buggy_30.sol,Unhandled-Exceptions,24
buggy_30.sol,Unhandled-Exceptions,26
buggy_31.sol,Unhandled-Exceptions,12
buggy_31.sol,Unhandled-Exceptions,14
buggy_31.sol,Unhandled-Exceptions,20
buggy_31.sol,Unhandled-Exceptions,36
buggy_31.sol,Unhandled-Exceptions,38
buggy_31.sol,Unhandled-Exceptions,52
buggy_17.sol,Unchecked-Send,15
buggy_17.sol,Unchecked-Send,23
buggy_17.sol,Unchecked-Send,14
buggy_16.sol,Unchecked-Send,29
buggy_16.sol,Unchecked-Send,6
buggy_16.sol,Unchecked-Send,14
buggy_5.sol,Unchecked-Send,1
buggy_5.sol,Unchecked-Send,2
buggy_4.sol,Unchecked-Send,25
buggy_29.sol,Unchecked-Send,2
buggy_29.sol,Unchecked-Send,3
buggy_28.sol,Unchecked-Send,28
buggy_28.sol,Unchecked-Send,30
buggy_23.sol,Unchecked-Send,42
buggy_23.sol,Unchecked-Send,43
buggy_23.sol,Unchecked-Send,44
buggy_23.sol,Unchecked-Send,45
buggy_23.sol,Unchecked-Send,46
buggy_23.sol,Unchecked-Send,47
buggy_23.sol,Unchecked-Send,48
buggy_22.sol,Unchecked-Send,1
buggy_48.sol,Unchecked-Send,23
buggy_48.sol,Unchecked-Send,45
buggy_43.sol,Unchecked-Send,16
buggy_42.sol,Unchecked-Send,42
buggy_42.sol,Unchecked-Send,43
buggy_42.sol,Unchecked-Send,44
buggy_42.sol,Unchecked-Send,45
buggy_42.sol,Unchecked-Send,46
buggy_34.sol,Unchecked-Send,42
buggy_34.sol,Unchecked-Send,6
buggy_34.sol,Unchecked-Send,25
buggy_34.sol,Unchecked-Send,47
buggy_35.sol,Unchecked-Send,42
buggy_35.sol,Unchecked-Send,6
buggy_35.sol,Unchecked-Send,28
buggy_35.sol,Unchecked-Send,2
buggy_39.sol,Unchecked-Send,56
buggy_39.sol,Unchecked-Send,63
buggy_39.sol,Unchecked-Send,70
buggy_39.sol,Unchecked-Send,80
buggy_38.sol,Unchecked-Send,63
buggy_44.sol,Unchecked-Send,5
buggy_44.sol,Unchecked-Send,7
buggy_44.sol,Unchecked-Send,14
buggy_45.sol,Unchecked-Send,4
buggy_45.sol,Unchecked-Send,34
buggy_33.sol,Unchecked-Send,2
buggy_33.sol,Unchecked-Send,5
buggy_10.sol,Unchecked-Send,2
buggy_10.sol,Unchecked-Send,30
buggy_11.sol,Unchecked-Send,1
buggy_11.sol,Unchecked-Send,2
buggy_2.sol,Unchecked-Send,1
buggy_2.sol,Unchecked-Send,2
buggy_3.sol,Unchecked-Send,1
buggy_3.sol,Unchecked-Send,2
buggy_8.sol,Unchecked-Send,1
buggy_8.sol,Unchecked-Send,2
buggy_9.sol,Unchecked-Send,42
buggy_9.sol,Unchecked-Send,43
buggy_9.sol,Unchecked-Send,44
buggy_9.sol,Unchecked-Send,45
buggy_9.sol,Unchecked-Send,46
buggy_9.sol,Unchecked-Send,47
buggy_40.sol,Unchecked-Send,42
buggy_40.sol,Unchecked-Send,43
buggy_40.sol,Unchecked-Send,44
buggy_40.sol,Unchecked-Send,45
buggy_40.sol,Unchecked-Send,46
buggy_41.sol,Unchecked-Send,58
buggy_41.sol,Unchecked-Send,76
buggy_41.sol,Unchecked-Send,102
buggy_41.sol,Unchecked-Send,120
buggy_41.sol,Unchecked-Send,138
buggy_41.sol,Unchecked-Send,156
buggy_37.sol,Unchecked-Send,1
buggy_36.sol,Unchecked-Send,53
buggy_36.sol,Unchecked-Send,86
buggy_20.sol,Unchecked-Send,1
buggy_20.sol,Unchecked-Send,2
buggy_21.sol,Unchecked-Send,42
buggy_14.sol,Unchecked-Send,42
buggy_14.sol,Unchecked-Send,58
buggy_14.sol,Unchecked-Send,102
buggy_14.sol,Unchecked-Send,47
buggy_14.sol,Unchecked-Send,109
buggy_14.sol,Unchecked-Send,24
buggy_6.sol,Unchecked-Send,50
buggy_6.sol,Unchecked-Send,62
buggy_6.sol,Unchecked-Send,70
buggy_6.sol,Unchecked-Send,82
buggy_6.sol,Unchecked-Send,90
buggy_6.sol,Unchecked-Send,126
buggy_7.sol,Unchecked-Send,1
buggy_7.sol,Unchecked-Send,2
buggy_19.sol,Unchecked-Send,28
buggy_19.sol,Unchecked-Send,30
buggy_18.sol,Unchecked-Send,42
buggy_18.sol,Unchecked-Send,50
buggy_18.sol,Unchecked-Send,83
buggy_27.sol,Unchecked-Send,2
buggy_27.sol,Unchecked-Send,6
buggy_26.sol,Unchecked-Send,1
buggy_26.sol,Unchecked-Send,2
buggy_12.sol,Unchecked-Send,42
buggy_12.sol,Unchecked-Send,56
buggy_12.sol,Unchecked-Send,70
buggy_12.sol,Unchecked-Send,84
buggy_12.sol,Unchecked-Send,154
buggy_12.sol,Unchecked-Send,168
buggy_1.sol,Unchecked-Send,42
buggy_47.sol,Unchecked-Send,2
buggy_47.sol,Unchecked-Send,3
buggy_30.sol,Unchecked-Send,42
buggy_31.sol,Unchecked-Send,15
buggy_31.sol,Unchecked-Send,20
buggy_31.sol,Unchecked-Send,25
